epoch,agent/cur_q1,agent/cur_q2,agent/diff_loss,agent/guide_loss,agent/lmbda,agent/policy_grad_norm,agent/policy_loss,agent/policy_weight_norm,agent/qf1_grad_norm,agent/qf1_loss,agent/qf1_weight_norm,agent/qf2_grad_norm,agent/qf2_loss,agent/qf2_weight_norm,agent/qf_loss,agent/tgt_q,agent/tgt_q1,agent/tgt_q2,average_return,average_traj_length,average_normalizd_return,average_10_normalized_return,best_normalized_return,done,train_time,eval_time,epoch_time
1754,199.8273,200.21602,0.10133095,-1.9817033,0.009656721,1.2389734,-1.8803723,116.950615,546.6444,28.260952,165.45058,608.7035,26.75596,163.98189,55.016914,199.75522,201.9155,201.93146,4205.56,973.1,0.9157552475269503,0.9389255911437699,0.9691879150612739,1.0,5.498051404953003,6.9141387939453125e-06,5.498058319091797
1755,200.59613,201.18074,0.09184909,-1.9877847,0.009672595,1.4007266,-1.8959357,116.97726,534.455,28.717215,165.47777,552.9054,31.117981,164.0242,59.835197,201.18713,202.53705,202.41138,4205.56,973.1,0.9157552475269503,0.9389255911437699,0.9691879150612739,1.0,5.673624753952026,7.62939453125e-06,5.673632383346558
1756,200.04788,199.66339,0.08104134,-1.9956688,0.009680662,1.7010906,-1.9146274,117.00021,637.6304,24.888428,165.51254,555.523,26.316242,164.06131,51.20467,198.93465,200.91519,201.19904,4205.56,973.1,0.9157552475269503,0.9389255911437699,0.9691879150612739,1.0,5.397460222244263,7.3909759521484375e-06,5.397467613220215
1757,192.52924,192.43195,0.110185035,-1.9817996,0.010057452,0.9507638,-1.8716146,117.02113,500.45377,20.705032,165.55827,524.777,20.695526,164.09886,41.40056,193.31804,194.85681,194.91083,4205.56,973.1,0.9157552475269503,0.9389255911437699,0.9691879150612739,1.0,5.399948358535767,6.67572021484375e-06,5.3999550342559814
1758,194.1523,193.84128,0.084915325,-1.981429,0.009970957,0.68757814,-1.8965137,117.0455,523.50305,21.829437,165.59642,671.4064,21.045095,164.13564,42.874535,194.47623,195.67938,195.7431,4205.56,973.1,0.9157552475269503,0.9389255911437699,0.9691879150612739,1.0,5.610212564468384,7.3909759521484375e-06,5.610219955444336
1759,192.79678,191.87674,0.100469396,-1.9900112,0.010039503,1.1037787,-1.8895419,117.059006,743.1677,35.159935,165.63956,628.06683,29.918848,164.17422,65.07878,192.4469,194.49637,195.03642,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.532006502151489,35.27791357040405,40.80992007255554
1760,192.16154,192.13309,0.11361624,-1.9693248,0.009974279,0.8437523,-1.8557086,117.084885,1090.8088,43.134132,165.6778,805.4232,42.436665,164.19897,85.5708,190.97636,192.21695,192.33447,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.586126804351807,8.106231689453125e-06,5.586134910583496
1761,189.19061,189.66968,0.12777439,-1.9794675,0.010175201,1.6062105,-1.8516932,117.10225,1143.479,40.523804,165.69868,863.22,40.15116,164.22427,80.674965,189.84145,191.67789,191.88124,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.564777374267578,7.867813110351562e-06,5.5647852420806885
1762,198.84567,199.1141,0.098111704,-1.9878272,0.009720969,1.3256354,-1.8897154,117.113976,681.4838,38.14283,165.73286,507.35242,32.184166,164.26144,70.326996,198.74042,200.53325,200.69914,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.546149730682373,7.152557373046875e-06,5.546156883239746
1763,187.4518,187.23747,0.088873506,-1.9756677,0.01020456,0.9919665,-1.8867942,117.1283,637.1995,28.461433,165.76045,617.37604,31.681,164.30159,60.142433,187.58704,189.20312,189.27902,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.612920761108398,8.106231689453125e-06,5.612928867340088
1764,193.28241,192.74481,0.098895006,-1.9766976,0.010012962,0.7903354,-1.8778026,117.154724,504.4652,25.415253,165.79353,523.77435,27.625202,164.33481,53.040455,193.2868,194.63745,194.0037,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.638877868652344,6.198883056640625e-06,5.6388840675354
1765,196.58768,196.07312,0.11317535,-1.9864563,0.009883842,1.0111048,-1.8732809,117.17624,485.14804,23.477802,165.81918,556.8887,21.67331,164.35555,45.15111,196.36836,197.84149,197.96228,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.376288890838623,6.4373016357421875e-06,5.376295328140259
1766,187.65958,187.76105,0.09921831,-1.971846,0.010201344,0.9198014,-1.8726277,117.19822,927.1377,42.871544,165.8489,943.2114,42.575623,164.37634,85.44717,187.66066,188.90039,189.45993,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.3709025382995605,8.106231689453125e-06,5.37091064453125
1767,188.61111,188.72083,0.120789774,-1.985401,0.0102526825,1.3045455,-1.8646113,117.212006,657.6092,28.06215,165.8788,606.20044,28.529974,164.3979,56.592125,189.83615,191.40366,190.9477,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.340845108032227,7.152557373046875e-06,5.3408522605896
1768,188.38364,188.75601,0.12122032,-1.9839164,0.010265372,1.430593,-1.862696,117.22521,833.1083,29.015116,165.91556,647.78827,22.820475,164.43968,51.83559,188.56345,190.62624,189.98206,4361.1553,1000.0,0.9496489259965355,0.9397816443014207,0.9691879150612739,1.0,5.36225152015686,7.152557373046875e-06,5.362258672714233
1769,187.09482,186.83774,0.10239579,-1.9828796,0.010264026,1.350054,-1.8804839,117.242165,401.03723,20.219242,165.94489,479.0785,23.427267,164.46542,43.646507,186.86426,188.35019,188.30931,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.344741106033325,35.51737308502197,40.8621141910553
1770,202.40155,202.39447,0.11836077,-1.9845068,0.009546649,0.99039596,-1.8661461,117.2782,704.2099,31.442383,165.98868,541.84216,31.473782,164.49933,62.916164,202.52583,203.82996,203.28305,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.732156038284302,7.62939453125e-06,5.732163667678833
1771,195.1535,195.00285,0.09808278,-1.9843006,0.009906615,2.2031233,-1.8862178,117.29103,399.659,24.735096,166.01149,465.40887,29.47624,164.53157,54.211334,195.2475,196.7514,196.68771,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.713232517242432,8.821487426757812e-06,5.713241338729858
1772,195.27383,195.29091,0.12037215,-1.9807434,0.009878638,1.4184998,-1.8603712,117.30334,809.4559,29.161526,166.03377,581.09174,30.491217,164.54927,59.65274,194.7746,196.1621,196.21878,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.5003626346588135,8.106231689453125e-06,5.500370740890503
1773,188.53195,188.07088,0.10405022,-1.9862299,0.010228283,1.4137988,-1.8821797,117.31657,535.8823,23.687069,166.05656,514.97675,24.149746,164.57587,47.836815,188.12912,189.55559,189.38347,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.34410285949707,6.9141387939453125e-06,5.344109773635864
1774,192.86685,192.611,0.09405291,-1.9878861,0.010099533,2.3886144,-1.8938332,117.33782,625.7301,23.926003,166.0989,550.3225,24.998701,164.61646,48.924706,191.59033,192.94254,192.8477,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.357043504714966,8.106231689453125e-06,5.357051610946655
1775,186.80284,186.50247,0.09994404,-1.965707,0.010234835,0.7720745,-1.865763,117.364136,610.9122,29.95792,166.1261,542.9557,30.59572,164.64235,60.553642,186.75641,188.10454,187.90846,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.448500156402588,9.059906005859375e-06,5.448509216308594
1776,193.81122,194.01477,0.12177724,-1.9821408,0.009980922,1.164253,-1.8603635,117.386955,538.41437,25.623413,166.16939,468.5396,21.955772,164.67552,47.579185,194.5522,195.92912,195.59209,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.630023956298828,7.867813110351562e-06,5.6300318241119385
1777,182.93411,183.46791,0.12105422,-1.9774058,0.0104216,0.9357418,-1.8563516,117.40385,930.1372,56.58811,166.1938,818.99005,53.182457,164.70897,109.77057,183.73672,185.57193,185.03427,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.558523178100586,7.152557373046875e-06,5.558530330657959
1778,207.11743,207.12857,0.11994299,-1.9783952,0.009365425,0.96921015,-1.8584522,117.42256,599.7555,32.26877,166.21799,776.313,33.723854,164.73555,65.99262,206.3429,207.39882,207.412,4317.354,998.5,0.9401076562879339,0.9394376658722047,0.9691879150612739,1.0,5.383407115936279,7.152557373046875e-06,5.383414268493652
1779,190.78998,190.0519,0.08786783,-1.9850444,0.010084153,1.0516056,-1.8971765,117.447945,751.15497,27.9073,166.27327,543.077,25.294615,164.77777,53.201916,190.16467,192.26793,191.66759,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.416584491729736,34.46937441825867,39.8859589099884
1780,189.85463,189.93245,0.1397233,-1.9773161,0.0101680625,1.1346668,-1.8375928,117.45813,526.82837,28.505861,166.30266,517.67395,26.630167,164.81248,55.13603,189.45975,191.68623,191.47818,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.7175116539001465,8.344650268554688e-06,5.717519998550415
1781,198.50752,198.24615,0.10238169,-1.9784918,0.009689756,0.9845765,-1.8761101,117.46859,573.928,24.464104,166.33865,461.23645,22.539719,164.83923,47.003822,198.50401,200.28525,199.92166,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.671994209289551,7.62939453125e-06,5.672001838684082
1782,194.06827,193.7286,0.124665454,-1.975128,0.009937098,1.0919282,-1.8504626,117.49142,709.2501,28.728752,166.38159,780.22144,29.755333,164.87292,58.484085,195.26707,197.15746,196.85997,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.328094482421875,7.3909759521484375e-06,5.328101873397827
1783,194.107,194.91876,0.12115029,-1.9821932,0.009886953,1.4180775,-1.861043,117.5063,1072.6259,41.952682,166.42001,712.4704,31.94764,164.92175,73.90032,194.38957,195.89987,195.9624,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.531180143356323,8.344650268554688e-06,5.531188488006592
1784,194.01308,194.32236,0.10604651,-1.976681,0.009870833,2.0521226,-1.8706344,117.53349,717.5625,39.56376,166.44884,714.3637,32.931995,164.94705,72.49576,193.26941,194.37631,194.47522,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.3409364223480225,8.106231689453125e-06,5.340944528579712
1785,195.08598,194.95474,0.11316905,-1.9867241,0.009910686,1.7350174,-1.8735551,117.54746,571.4619,27.481953,166.48456,521.4707,28.898693,164.99147,56.380646,194.51993,196.5497,196.10979,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.693194627761841,8.106231689453125e-06,5.69320273399353
1786,193.8883,193.55528,0.10997703,-1.983029,0.00996562,1.5644646,-1.873052,117.56094,527.8221,25.094658,166.52022,436.7598,23.283548,165.0226,48.378204,193.49199,195.14655,194.51837,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.375902891159058,7.152557373046875e-06,5.375910043716431
1787,193.36292,193.6495,0.09968886,-1.9760208,0.009945056,1.100628,-1.8763319,117.579796,613.41296,28.15502,166.57162,593.2721,28.2363,165.07155,56.39132,193.10141,194.6445,194.38428,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.509223699569702,7.62939453125e-06,5.509231328964233
1788,186.83571,187.36493,0.09692228,-1.9778761,0.010249949,1.4158001,-1.8809538,117.59482,423.2331,25.95117,166.60796,427.34778,25.43034,165.09637,51.381508,187.1101,188.56143,188.20398,4195.6304,973.4,0.9135922543912945,0.9373276977541511,0.9691879150612739,1.0,5.6564061641693115,7.62939453125e-06,5.656413793563843
1789,190.35304,190.96327,0.106665574,-1.9787447,0.010135798,1.1857418,-1.8720791,117.61847,593.596,32.637573,166.63826,604.2103,31.776096,165.13661,64.413666,190.40848,192.78442,192.32887,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.554274082183838,35.60635185241699,41.16062593460083
1790,191.0592,191.5882,0.103400484,-1.9655334,0.009985952,1.3398806,-1.8621329,117.64339,577.4283,29.885708,166.67627,478.05472,26.79205,165.18011,56.677757,191.1014,192.16489,192.73203,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.468655347824097,6.9141387939453125e-06,5.468662261962891
1791,194.97797,195.38525,0.11201151,-1.9804232,0.00987052,1.6308488,-1.8684117,117.66434,607.3768,26.105572,166.70561,507.92953,22.778196,165.21161,48.883766,195.27673,197.05519,196.64456,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.4137420654296875,6.198883056640625e-06,5.413748264312744
1792,199.5695,199.21405,0.11095854,-1.9783548,0.00972619,0.8997259,-1.8673962,117.68767,591.02155,25.67355,166.72833,522.20215,22.375713,165.23264,48.049263,199.4218,200.8376,200.34409,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.561296701431274,7.867813110351562e-06,5.561304569244385
1793,185.38342,185.32071,0.104643375,-1.9933271,0.0103705255,1.4115235,-1.8886838,117.70394,417.6578,23.671602,166.78323,428.81354,25.360027,165.2666,49.03163,185.21164,187.10709,186.78003,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.422861576080322,6.67572021484375e-06,5.422868251800537
1794,182.90955,183.13412,0.097475305,-1.9659504,0.010424004,1.3012182,-1.8684751,117.721794,582.61346,33.966488,166.8096,634.2989,34.6735,165.29474,68.639984,183.03691,185.03125,184.10309,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.572529315948486,8.58306884765625e-06,5.572537899017334
1795,194.37158,194.66824,0.124584526,-1.9760947,0.009872136,3.3420117,-1.8515102,117.73065,484.84525,29.119967,166.85062,454.94846,31.856312,165.32762,60.97628,194.88257,195.96443,196.14081,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.721151351928711,7.152557373046875e-06,5.721158504486084
1796,198.13083,198.25943,0.116745204,-1.9925687,0.009809113,0.7861629,-1.8758235,117.74976,546.84827,30.012255,166.88477,580.34924,34.016953,165.35713,64.029205,197.89761,199.39569,199.78267,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.539167165756226,6.67572021484375e-06,5.53917384147644
1797,200.14012,200.57198,0.107834876,-1.9929297,0.009712744,0.8780391,-1.8850949,117.76986,603.47656,27.297894,166.90234,657.51984,27.087072,165.39209,54.384964,200.46423,201.56007,201.53125,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.340405464172363,5.9604644775390625e-06,5.340411424636841
1798,190.66757,190.20903,0.12773737,-1.9910704,0.010195058,1.0406919,-1.863333,117.787056,481.31787,23.852215,166.92981,540.7377,25.553822,165.41148,49.406036,190.80118,192.3912,192.6311,4355.622,1000.0,0.948443802774159,0.937052834527659,0.9691879150612739,1.0,5.348212242126465,8.344650268554688e-06,5.348220586776733
1799,204.13937,203.4635,0.1133883,-1.9872935,0.00950239,1.5957787,-1.8739052,117.80408,769.4057,28.988457,166.96413,583.14355,22.379314,165.43823,51.36777,203.66371,204.51039,204.91052,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.363954067230225,35.68663549423218,41.0505895614624
1800,189.78696,190.14287,0.07737284,-1.9740717,0.010073631,2.7011347,-1.896699,117.82788,983.4428,35.0785,166.99858,683.5668,31.042814,165.48087,66.121315,190.43924,191.6943,191.61606,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.424142360687256,7.62939453125e-06,5.424149990081787
1801,205.50455,205.91881,0.072805926,-1.9862713,0.009401567,0.6591306,-1.9134654,117.83836,816.3852,40.929825,167.02197,981.0206,46.17691,165.51083,87.106735,204.63965,205.70642,205.78949,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.607495307922363,7.62939453125e-06,5.6075029373168945
1802,182.04802,181.59035,0.10428539,-1.9716841,0.010492742,1.4717076,-1.8673987,117.86195,634.3553,28.759686,167.05432,558.4982,31.730307,165.54051,60.48999,180.86278,183.09415,182.41559,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.419783115386963,6.4373016357421875e-06,5.419789552688599
1803,194.26593,194.58746,0.105895534,-1.9804275,0.009919597,1.4144892,-1.874532,117.87917,590.6039,35.997215,167.0821,640.26227,37.635635,165.56523,73.63285,194.07164,196.46814,195.82648,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.542972564697266,8.106231689453125e-06,5.542980670928955
1804,196.38022,196.29504,0.1050266,-1.9724298,0.009786879,1.063811,-1.8674031,117.89679,514.7273,18.54593,167.12057,367.95834,14.135109,165.59807,32.681038,196.83334,198.14893,198.48834,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.4652791023254395,6.9141387939453125e-06,5.465286016464233
1805,189.29706,189.54343,0.12283058,-1.9807305,0.010157797,2.6670496,-1.8578999,117.91047,438.1594,19.148796,167.15889,397.76944,19.589289,165.62723,38.738083,189.99808,191.49472,191.08212,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.549501895904541,8.344650268554688e-06,5.54951024055481
1806,194.51671,194.58472,0.09571053,-1.9795237,0.0098671,1.0453962,-1.8838131,117.92429,589.13885,28.376488,167.19379,492.41055,26.120932,165.66212,54.49742,194.07745,196.05286,195.8034,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.420086622238159,7.867813110351562e-06,5.4200944900512695
1807,194.91016,195.12207,0.103933915,-1.9911298,0.009951312,1.6707474,-1.8871958,117.94211,540.5513,23.456617,167.22217,563.9322,23.084904,165.69102,46.54152,195.72925,197.66489,197.14737,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.349357604980469,3.147125244140625e-05,5.34938907623291
1808,189.63098,189.59326,0.08923519,-1.9714986,0.010062795,0.8894305,-1.8822634,117.961494,736.69214,34.315445,167.25032,638.63135,31.98431,165.7181,66.29976,190.28581,191.37282,191.04341,4323.453,1000.0,0.9414361508917193,0.9368011288295403,0.9691879150612739,1.0,5.578601360321045,1.3113021850585938e-05,5.5786144733428955
1809,203.50427,203.89069,0.12446446,-1.9857627,0.009560953,1.1067005,-1.8612982,117.98133,629.8486,29.03868,167.27382,518.9182,24.614536,165.73975,53.653214,203.68597,205.86623,204.89284,4301.0664,1000.0,0.9365597638208779,0.9357958217213354,0.9691879150612739,1.0,5.385277509689331,35.7182183265686,41.103495836257935
1810,195.04659,195.19264,0.11419605,-1.9913074,0.009939914,1.0623913,-1.8771113,118.00204,541.32605,20.850883,167.31982,638.0973,24.107603,165.76826,44.95849,195.32825,197.14136,196.56781,4301.0664,1000.0,0.9365597638208779,0.9357958217213354,0.9691879150612739,1.0,5.5550689697265625,1.239776611328125e-05,5.555081367492676
1811,191.20499,191.49689,0.096957214,-1.9785782,0.0100069605,1.2196617,-1.881621,118.01778,904.49695,31.497272,167.35718,679.135,30.29435,165.809,61.791622,191.56665,193.22675,193.03134,4301.0664,1000.0,0.9365597638208779,0.9357958217213354,0.9691879150612739,1.0,5.42132830619812,8.344650268554688e-06,5.421336650848389
